16.390038	9.924502
16.390038	9.924500
16.390034	9.924500
16.390036	9.924501
16.390032	9.924500
16.390036	9.924501
16.390039	9.924502
16.390036	9.924501
16.390034	9.924501
16.390036	9.924501
16.390032	9.924500
16.390036	9.924500
16.390038	9.924502
16.390038	9.924502
16.390036	9.924500
16.390036	9.924502
16.390038	9.924502
16.390036	9.924500
16.390034	9.924501
16.390038	9.924503
16.390034	9.924501
16.390038	9.924502
16.390032	9.924500
16.390034	9.924501
16.390032	9.924500
16.390032	9.924500
16.390036	9.924500
16.390036	9.924501
16.390034	9.924500
16.390038	9.924501
16.390038	9.924503
16.390032	9.924500
16.390036	9.924500
16.390034	9.924501
16.390034	9.924500
16.390032	9.924501
16.390036	9.924500
16.390034	9.924500
13.953095	14.948109
13.953093	14.948109
13.953095	14.948111
13.953095	14.948107
13.953095	14.948111
13.953093	14.948108
13.953095	14.948104
13.953093	14.948108
13.953092	14.948109
13.953097	14.948111
13.953093	14.948109
13.953094	14.948106
13.953093	14.948106
13.953095	14.948108
13.953094	14.948109
13.953094	14.948109
13.953093	14.948108
13.953094	14.948108
13.953093	14.948108
13.953095	14.948111
13.953094	14.948104
13.953092	14.948109
13.953095	14.948108
13.953095	14.948111
13.953094	14.948106
13.953095	14.948108
13.953094	14.948104
13.953095	14.948107
13.953095	14.948109
13.953094	14.948106
13.953095	14.948108
13.953094	14.948106
13.953097	14.948107
13.953095	14.948111
13.953095	14.948111
13.953095	14.948108
13.953095	14.948108
13.953092	14.948109
13.953095	14.948108
13.953095	14.948107
8.629994	16.266378
8.629995	16.266378
8.629996	16.266380
8.629995	16.266378
8.629995	16.266376
8.629994	16.266378
8.629995	16.266375
8.629997	16.266378
8.629995	16.266380
8.629994	16.266376
8.629995	16.266378
8.629996	16.266376
8.629995	16.266376
8.629995	16.266378
8.629995	16.266375
8.629996	16.266380
8.629997	16.266375
8.629996	16.266378
8.629997	16.266378
8.629995	16.266378
8.629996	16.266376
8.629997	16.266376
8.629995	16.266376
8.629997	16.266380
8.629996	16.266376
8.629996	16.266376
8.629995	16.266378
8.629996	16.266378
8.629995	16.266376
8.629995	16.266378
8.629994	16.266378
8.629997	16.266380
8.629997	16.266378
8.629997	16.266378
8.629997	16.266380
8.629996	16.266382
8.629996	16.266376
8.629997	16.266378
8.629999	16.266382
8.629995	16.266373
4.223720	12.796309
4.223720	12.796310
4.223720	12.796310
4.223720	12.796312
4.223719	12.796309
4.223720	12.796310
4.223720	12.796310
4.223719	12.796309
4.223720	12.796311
4.223720	12.796313
4.223719	12.796309
4.223720	12.796312
4.223720	12.796311
4.223719	12.796311
4.223718	12.796309
4.223720	12.796309
4.223720	12.796311
4.223718	12.796305
4.223720	12.796312
4.223720	12.796311
4.223719	12.796311
4.223721	12.796311
4.223720	12.796313
4.223718	12.796309
4.223720	12.796312
4.223720	12.796309
4.223719	12.796313
4.223720	12.796310
4.223719	12.796309
4.223720	12.796310
4.223719	12.796309
4.223720	12.796309
4.223719	12.796309
4.223719	12.796309
4.223720	12.796308
4.223720	12.796309
4.223720	12.796311
4.223720	12.796310
4.223719	12.796309
4.223718	12.796305
4.219457	7.117046
4.219456	7.117045
4.219456	7.117046
4.219458	7.117047
4.219456	7.117044
4.219456	7.117045
4.219458	7.117046
4.219457	7.117046
4.219456	7.117045
4.219457	7.117046
4.219456	7.117046
4.219457	7.117046
4.219456	7.117045
4.219457	7.117046
4.219457	7.117045
4.219457	7.117046
4.219457	7.117046
4.219456	7.117046
4.219457	7.117046
4.219456	7.117045
4.219457	7.117046
4.219455	7.117043
4.219455	7.117046
4.219458	7.117049
4.219456	7.117046
4.219455	7.117045
4.219457	7.117045
4.219457	7.117047
4.219455	7.117047
4.219455	7.117044
4.219456	7.117046
4.219455	7.117047
4.219456	7.117046
4.219457	7.117046
4.219456	7.117046
4.219456	7.117046
4.219456	7.117046
4.219456	7.117045
4.219455	7.117044
4.219457	7.117046
8.623899	3.745789
8.623900	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623900	3.745789
8.623899	3.745789
8.623899	3.745789
8.623898	3.745789
8.623899	3.745789
8.623900	3.745790
8.623899	3.745789
8.623900	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623900	3.745789
8.623899	3.745789
8.623900	3.745789
8.623899	3.745789
8.623899	3.745789
8.623899	3.745789
8.623900	3.745789
8.623899	3.745789
8.623899	3.745789
8.623900	3.745790
8.623899	3.745789
8.623900	3.745789
8.623900	3.745789
8.623899	3.745789
14.084453	5.023393
14.084447	5.023391
14.084449	5.023393
14.084451	5.023392
14.084450	5.023392
14.084450	5.023392
14.084448	5.023392
14.084450	5.023393
14.084450	5.023393
14.084448	5.023392
14.084450	5.023393
14.084449	5.023392
14.084449	5.023391
14.084452	5.023394
14.084450	5.023393
14.084452	5.023394
14.084449	5.023392
14.084449	5.023392
14.084449	5.023392
14.084450	5.023393
14.084448	5.023392
14.084450	5.023392
14.084450	5.023392
14.084449	5.023393
14.084449	5.023392
14.084452	5.023393
14.084450	5.023392
14.084449	5.023393
14.084449	5.023393
14.084452	5.023393
14.084452	5.023393
14.084447	5.023392
14.084450	5.023392
14.084449	5.023391
14.084450	5.023393
14.084452	5.023393
14.084450	5.023392
14.084449	5.023393
14.084452	5.023393
14.084450	5.023392
